SID,科目コード,評点,主担当
000059,00420181730061,75,0018
001300,00420181730061,77,0018
001377,00420181730061,75,0018
001252,00420181730061,69,0018
000520,00420181730061,80,0018
000032,00420181730061,81,0018
001419,00420181730061,81,0018
001087,00420181730061,72,0018
001124,00420181730061,77,0018
000058,00420181730061,83,0018
000803,00420181730061,85,0018
000255,00420181730061,81,0018
001142,00420181730061,76,0018
000465,00420181730061,66,0018
000113,00420181730061,78,0018
000605,00420181730061,77,0018
000629,00420181730061,78,0018
000599,00420181730061,85,0018
001223,00420181730061,74,0018
001322,00420181730061,69,0018
000734,00420181730061,71,0018
000221,00420181730061,81,0018
001044,00420181730061,82,0018
000925,00420181730061,75,0018
001081,00420181730061,67,0018
000091,00420181730061,68,0018
001398,00420181730061,78,0018
000417,00420181730061,79,0018
000821,00420181730061,82,0018
000896,00420181730061,67,0018
000431,00420181730061,64,0018
000807,00420181730061,85,0018
000353,00420181730061,76,0018
000618,00420181730061,83,0018
000903,00420181730061,79,0018
001297,00420181730061,63,0018
001388,00420181730061,82,0018
000766,00420181730061,68,0018
001305,00420181730061,81,0018
000543,00420181730061,70,0018
000597,00420181730061,77,0018
001012,00420181730061,73,0018
000579,00420181730061,81,0018
000081,00420181730061,80,0018
000753,00420181730061,79,0018
001289,00420181730061,70,0018
000775,00420181730061,63,0018
000171,00420181730061,86,0018
000856,00420181730061,86,0018
001444,00420181730061,65,0018
000989,00420181730061,73,0018
000422,00420181730061,62,0018
000057,00420181730061,80,0018
000657,00420181730061,83,0018
000158,00420181730061,90,0018
000123,00420181730061,85,0018
000499,00420181730061,92,0018
000027,00420181730061,83,0018
001356,00420181730061,84,0018
000444,00420181730061,70,0018
000532,00420181730061,72,0018
000099,00420181730061,76,0018
000843,00420181730061,74,0018
000751,00420181730061,84,0018
001049,00420181730061,80,0018
000744,00420181730061,62,0018
001354,00420181730061,79,0018
000440,00420181730061,77,0018
000186,00420181730061,82,0018
000777,00420181730061,82,0018
000857,00420181730061,88,0018
000055,00420181730061,77,0018
001433,00420181730061,80,0018
000529,00420181730061,77,0018
001033,00420181730061,86,0018
000877,00420181730061,71,0018
000133,00420181730061,66,0018
000404,00420181730061,73,0018
000025,00420181730061,83,0018
000914,00420181730061,83,0018
001214,00420181730061,65,0018
001186,00420181730061,69,0018
000666,00420181730061,79,0018
000945,00420181730061,89,0018
000250,00420181730061,81,0018
000259,00420181730061,85,0018
000837,00420181730061,74,0018
000367,00420181730061,71,0018
000494,00420181730061,80,0018
001277,00420181730061,83,0018
000523,00420181730061,76,0018
000845,00420181730061,81,0018
001139,00420181730061,70,0018
001437,00420181730061,79,0018
000182,00420181730061,86,0018
000829,00420181730061,76,0018
000318,00420181730061,78,0018
000830,00420181730061,71,0018
001052,00420181730061,88,0018
000406,00420181730061,79,0018
001279,00420181730061,78,0018
001316,00420181730061,73,0018
001384,00420181730061,88,0018
000236,00420181730061,82,0018
001298,00420181730061,76,0018
000825,00420181730061,78,0018
000473,00420181730061,70,0018
000842,00420181730061,75,0018
000952,00420181730061,75,0018
000720,00420181730061,64,0018
000679,00420181730061,87,0018
000391,00420181730061,74,0018
000264,00420181730061,76,0018
000915,00420181730061,80,0018
000526,00420181730061,74,0018
001169,00420181730061,87,0018
000231,00420181730061,71,0018
001280,00420181730061,75,0018
000519,00420181730061,70,0018
001127,00420181730061,88,0018
000094,00420181730061,82,0018
001336,00420181730061,69,0018
000991,00420181730061,70,0018
001175,00420181730061,81,0018
000408,00420181730061,82,0018
000634,00420181730061,73,0018
001158,00420181730061,85,0018
001327,00420181730061,87,0018
000648,00420181730061,79,0018
000101,00420181730061,79,0018
000006,00420181730061,91,0018
001230,00420181730061,71,0018
001291,00420181730061,81,0018
000238,00420181730061,66,0018
001203,00420181730061,81,0018
000388,00420181730061,76,0018
000710,00420181730061,76,0018
000933,00420181730061,70,0018
001385,00420181730061,84,0018
000037,00420181730061,70,0018
001145,00420181730061,62,0018
001334,00420181730061,70,0018
000316,00420181730061,74,0018
000944,00420181730061,74,0018
001038,00420181730061,74,0018
000227,00420181730061,84,0018
000252,00420181730061,78,0018
000692,00420181730061,69,0018
000922,00420181730061,68,0018
000193,00420181730061,72,0018
001278,00420181730061,78,0018
000477,00420181730061,79,0018
001432,00420181730061,77,0018
000230,00420181730061,69,0018
000478,00420181730061,79,0018
000056,00420181730061,66,0018
001022,00420181730061,78,0018
000929,00420181730061,77,0018
001352,00420181730061,70,0018
000892,00420181730061,79,0018
000497,00420181730061,74,0018
000190,00420181730061,78,0018
000589,00420181730061,70,0018
001116,00420181730061,83,0018
000514,00420181730061,77,0018
000021,00420181730061,71,0018
000891,00420181730061,77,0018
001066,00420181730061,81,0018
000788,00420181730061,80,0018
001320,00420171760084,82,0214
000491,00420171760084,77,0214
000772,00420171760084,65,0214
001396,00420171760084,84,0214
000723,00420171760084,63,0214
001364,00420171760084,92,0214
000748,00420171760084,70,0214
000863,00420171760084,72,0214
001263,00420171760084,85,0214
000389,00420171760084,61,0214
001056,00420171760084,79,0214
000365,00420171760084,80,0214
001283,00420171760084,73,0214
000131,00420171760084,79,0214
000328,00420171760084,77,0214
001309,00420171760084,83,0214
000301,00420171760084,78,0214
000198,00420171760084,74,0214
001416,00420171760084,74,0214
000481,00420171760084,71,0214
001121,00420171760084,81,0214
000501,00420171760084,81,0214
000035,00420171760084,71,0214
000507,00420171760084,88,0214
000091,00420171760084,72,0214
000286,00420171760084,80,0214
000127,00420171760084,81,0214
001085,00420171760084,74,0214
001207,00420171760084,80,0214
000961,00420171760084,74,0214
000823,00420171760084,75,0214
000795,00420171760084,74,0214
001055,00420171760084,73,0214
000932,00420171760084,78,0214
001071,00420171760084,71,0214
000700,00420171760084,74,0214
000154,00420171760084,89,0214
000968,00420171760084,72,0214
000766,00420171760084,80,0214
001305,00420171760084,87,0214
001012,00420171760084,76,0214
000579,00420171760084,90,0214
000081,00420171760084,71,0214
000753,00420171760084,82,0214
001299,00420171760084,74,0214
001289,00420171760084,71,0214
000775,00420171760084,65,0214
001057,00420171760084,81,0214
001444,00420171760084,75,0214
000989,00420171760084,77,0214
000422,00420171760084,67,0214
000657,00420171760084,86,0214
000123,00420171760084,81,0214
000027,00420171760084,79,0214
000623,00420171760084,82,0214
000444,00420171760084,82,0214
000532,00420171760084,74,0214
001394,00420171760084,78,0214
000099,00420171760084,80,0214
000843,00420171760084,80,0214
000744,00420171760084,74,0214
000440,00420171760084,67,0214
000777,00420171760084,80,0214
000445,00420171760084,86,0214
000055,00420171760084,78,0214
000786,00420171760084,79,0214
001433,00420171760084,82,0214
001033,00420171760084,73,0214
000025,00420171760084,78,0214
001005,00420171760084,77,0214
000293,00420171760084,74,0214
001214,00420171760084,70,0214
001186,00420171760084,70,0214
001267,00420171760084,77,0214
000250,00420171760084,72,0214
000808,00420171760084,84,0214
000480,00420171760084,70,0214
000259,00420171760084,85,0214
000964,00420171760084,79,0214
000837,00420171760084,71,0214
000778,00420171760084,85,0214
000367,00420171760084,66,0214
000749,00420171760084,74,0214
000494,00420171760084,75,0214
000664,00420171760084,73,0214
000523,00420171760084,73,0214
000845,00420171760084,76,0214
000180,00420171760084,75,0214
000134,00420171760084,85,0214
001437,00420171760084,74,0214
000256,00420171760084,87,0214
000829,00420171760084,74,0214
000673,00420171760084,77,0214
000318,00420171760084,79,0214
000524,00420171760084,74,0214
001052,00420171760084,80,0214
001279,00420171760084,82,0214
001374,00420171760084,85,0214
001384,00420171760084,73,0214
000236,00420171760084,85,0214
000047,00420171760084,76,0214
000825,00420171760084,73,0214
000842,00420171760084,76,0214
000200,00420171760084,83,0214
000679,00420171760084,82,0214
000959,00420171760084,77,0214
000041,00420171760084,75,0214
000974,00420171760084,79,0214
000391,00420171760084,69,0214
000264,00420171760084,73,0214
000311,00420171760084,82,0214
000915,00420171760084,82,0214
000425,00420171760084,82,0214
000853,00420171760084,76,0214
000526,00420171760084,80,0214
001280,00420171760084,81,0214
001127,00420171760084,84,0214
000192,00420171760084,73,0214
000094,00420171760084,77,0214
001336,00420171760084,70,0214
000991,00420171760084,65,0214
001175,00420171760084,81,0214
001165,00420171760084,81,0214
000174,00420171760084,71,0214
001158,00420171760084,92,0214
000468,00420171760084,73,0214
000648,00420171760084,75,0214
000101,00420171760084,73,0214
000006,00420171760084,87,0214
000238,00420171760084,75,0214
000388,00420171760084,79,0214
000710,00420171760084,88,0214
001385,00420171760084,74,0214
000037,00420171760084,70,0214
001334,00420171760084,73,0214
001387,00420171760084,74,0214
000681,00420171760084,69,0214
000316,00420171760084,83,0214
001038,00420171760084,74,0214
000227,00420171760084,90,0214
000922,00420171760084,74,0214
000193,00420171760084,76,0214
000477,00420171760084,80,0214
001432,00420171760084,76,0214
000230,00420171760084,67,0214
001326,00420171760084,73,0214
001042,00420171760084,77,0214
001022,00420171760084,80,0214
000929,00420171760084,82,0214
001352,00420171760084,76,0214
000617,00420171760084,85,0214
000693,00420171760084,72,0214
001337,00420171760084,66,0214
000270,00420171760084,78,0214
000814,00420171760084,70,0214
000437,00420171760084,78,0214
000549,00420171760084,73,0214
000304,00420171760084,71,0214
001066,00420171760084,84,0214
001276,00420171760084,88,0214
001320,00420215760020,81,0024
000727,00420215760020,79,0024
000472,00420215760020,72,0024
000855,00420215760020,69,0024
000329,00420215760020,81,0024
001109,00420215760020,83,0024
000280,00420215760020,83,0024
000111,00420215760020,79,0024
000178,00420215760020,69,0024
001010,00420215760020,84,0024
001015,00420215760020,81,0024
001011,00420215760020,72,0024
001222,00420215760020,77,0024
000050,00420215760020,82,0024
001234,00420215760020,77,0024
000637,00420215760020,94,0024
000322,00420215760020,64,0024
000703,00420215760020,71,0024
000402,00420215760020,74,0024
000108,00420215760020,76,0024
000676,00420215760020,75,0024
000301,00420215760020,68,0024
000527,00420215760020,73,0024
000048,00420215760020,79,0024
000046,00420215760020,71,0024
000275,00420215760020,76,0024
000234,00420215760020,79,0024
001105,00420215760020,74,0024
001408,00420215760020,76,0024
001339,00420215760020,86,0024
000721,00420215760020,66,0024
000235,00420215760020,77,0024
001318,00420215760020,77,0024
001218,00420215760020,80,0024
001132,00420215760020,76,0024
000417,00420215760020,74,0024
001137,00420215760020,81,0024
000403,00420215760020,65,0024
001098,00420215760020,86,0024
001241,00420215760020,76,0024
000903,00420215760020,76,0024
000154,00420215760020,97,0024
000968,00420215760020,80,0024
000766,00420215760020,72,0024
001197,00420215760020,77,0024
000597,00420215760020,78,0024
001012,00420215760020,70,0024
000579,00420215760020,83,0024
000081,00420215760020,72,0024
000775,00420215760020,72,0024
000171,00420215760020,74,0024
001057,00420215760020,84,0024
001444,00420215760020,67,0024
000989,00420215760020,78,0024
000422,00420215760020,65,0024
000657,00420215760020,86,0024
000996,00420215760020,76,0024
000123,00420215760020,87,0024
000499,00420215760020,86,0024
000027,00420215760020,82,0024
000623,00420215760020,82,0024
000444,00420215760020,66,0024
000532,00420215760020,73,0024
001407,00420215760020,63,0024
000099,00420215760020,84,0024
000943,00420215760020,77,0024
000843,00420215760020,75,0024
000751,00420215760020,86,0024
001354,00420215760020,74,0024
000415,00420215760020,81,0024
000440,00420215760020,65,0024
000186,00420215760020,85,0024
000857,00420215760020,85,0024
000445,00420215760020,74,0024
000055,00420215760020,72,0024
000786,00420215760020,67,0024
000189,00420215760020,78,0024
000529,00420215760020,70,0024
000877,00420215760020,79,0024
000133,00420215760020,69,0024
001380,00420215760020,78,0024
000262,00420215760020,80,0024
000914,00420215760020,80,0024
001005,00420215760020,78,0024
001186,00420215760020,70,0024
000666,00420215760020,88,0024
001267,00420215760020,80,0024
001262,00420215760020,75,0024
000808,00420215760020,86,0024
000480,00420215760020,71,0024
000259,00420215760020,88,0024
000964,00420215760020,80,0024
000778,00420215760020,83,0024
000749,00420215760020,81,0024
000494,00420215760020,74,0024
000664,00420215760020,68,0024
000523,00420215760020,78,0024
000180,00420215760020,79,0024
001437,00420215760020,78,0024
000256,00420215760020,91,0024
000829,00420215760020,78,0024
000673,00420215760020,77,0024
000318,00420215760020,72,0024
000830,00420215760020,71,0024
001367,00420215760020,73,0024
001052,00420215760020,73,0024
000406,00420215760020,79,0024
001279,00420215760020,81,0024
000236,00420215760020,87,0024
000047,00420215760020,76,0024
000825,00420215760020,79,0024
000166,00420215760020,72,0024
001041,00420215760020,71,0024
000842,00420215760020,71,0024
000200,00420215760020,77,0024
000720,00420215760020,77,0024
000679,00420215760020,85,0024
000959,00420215760020,81,0024
000041,00420215760020,81,0024
000391,00420215760020,71,0024
000311,00420215760020,82,0024
001341,00420215760020,85,0024
000349,00420215760020,80,0024
000853,00420215760020,74,0024
000526,00420215760020,85,0024
